visitor_id,group,design,converted,time_on_page_sec,pages_visited,revenue
A_0860,A (Control),Blue Button,0,120.72658370018274,6,0.0
A_0861,A (Control),Blue Button,0,162.3666166624629,5,58.06218056909643
A_0862,A (Control),Blue Button,0,117.61075826262855,1,0.0
A_0863,A (Control),Blue Button,0,133.57115388749202,5,0.0
A_0864,A (Control),Blue Button,0,88.1281941555936,4,0.0
A_0865,A (Control),Blue Button,0,132.84921291622945,1,0.0
A_0866,A (Control),Blue Button,0,114.38567204986353,3,0.0
A_0867,A (Control),Blue Button,0,149.5718998703959,3,0.0
A_0868,A (Control),Blue Button,0,155.62158154694254,4,0.0
A_0869,A (Control),Blue Button,1,197.68690926055842,4,0.0
A_0870,A (Control),Blue Button,0,137.38899519640728,1,70.23768573333058
A_0871,A (Control),Blue Button,0,129.773889497465,1,0.0
A_0872,A (Control),Blue Button,0,125.83152904732007,3,0.0
A_0873,A (Control),Blue Button,0,109.40501121567935,2,0.0
A_0874,A (Control),Blue Button,0,130.15451530385073,4,0.0
A_0875,A (Control),Blue Button,0,111.13795769582912,1,0.0
A_0876,A (Control),Blue Button,0,125.05382928808842,2,30.268380394252315
A_0877,A (Control),Blue Button,0,159.5279260682388,3,0.0
A_0878,A (Control),Blue Button,0,89.80372304161077,3,0.0
A_0879,A (Control),Blue Button,0,154.19635683387136,2,0.0
A_0880,A (Control),Blue Button,0,159.51345202019596,3,0.0
A_0881,A (Control),Blue Button,0,116.45794419026764,6,0.0
A_0882,A (Control),Blue Button,0,56.344353029742166,3,0.0
A_0883,A (Control),Blue Button,0,101.76534038716703,4,0.0
A_0884,A (Control),Blue Button,0,158.90983639683327,4,0.0
A_0885,A (Control),Blue Button,0,119.31395813103353,2,0.0
A_0886,A (Control),Blue Button,0,90.02093303115268,4,58.82115012751748
A_0887,A (Control),Blue Button,0,104.85675236315348,4,0.0
A_0888,A (Control),Blue Button,0,145.21860079513658,2,0.0
A_0889,A (Control),Blue Button,0,136.40200704604138,4,0.0
A_0890,A (Control),Blue Button,0,112.83203702490917,4,0.0
A_0891,A (Control),Blue Button,0,108.99526764555938,5,45.53199792564708
A_0892,A (Control),Blue Button,0,108.24725552868534,5,0.0
A_0893,A (Control),Blue Button,0,92.32769446504493,2,0.0
A_0894,A (Control),Blue Button,0,168.46127068408325,2,0.0
A_0895,A (Control),Blue Button,0,110.3303859236598,5,0.0
A_0896,A (Control),Blue Button,0,156.5147556247649,2,0.0
A_0897,A (Control),Blue Button,0,165.63948155767355,5,0.0
A_0898,A (Control),Blue Button,0,149.9493269444388,3,0.0
A_0899,A (Control),Blue Button,0,107.05139061845856,4,0.0
A_0900,A (Control),Blue Button,0,132.1119027100983,6,0.0
A_0901,A (Control),Blue Button,0,119.27413180827251,5,0.0
A_0902,A (Control),Blue Button,0,92.88894417809615,6,0.0
A_0903,A (Control),Blue Button,0,129.7307784516481,5,0.0
A_0904,A (Control),Blue Button,0,84.62880626520592,3,0.0
A_0905,A (Control),Blue Button,0,155.6303816538469,5,0.0
A_0906,A (Control),Blue Button,0,106.06148108104821,5,0.0
A_0907,A (Control),Blue Button,0,126.03478967618518,4,0.0
A_0908,A (Control),Blue Button,0,128.49863614638426,4,0.0
A_0909,A (Control),Blue Button,0,112.23285078887768,1,0.0
A_0910,A (Control),Blue Button,0,137.60081404425824,4,0.0
A_0911,A (Control),Blue Button,0,105.75289030132427,2,0.0
A_0912,A (Control),Blue Button,0,146.1389189237173,5,0.0
A_0913,A (Control),Blue Button,0,79.62060959259755,4,0.0
A_0914,A (Control),Blue Button,0,123.79138738639236,1,0.0
A_0915,A (Control),Blue Button,0,178.16786997174853,7,0.0
A_0916,A (Control),Blue Button,0,89.99006026183275,3,0.0
A_0917,A (Control),Blue Button,1,99.66765088425446,3,0.0
A_0918,A (Control),Blue Button,0,135.41723548976745,6,0.0
A_0919,A (Control),Blue Button,0,125.38745345818793,6,0.0
A_0920,A (Control),Blue Button,0,130.51890297820677,4,0.0
A_0921,A (Control),Blue Button,0,134.6756139044299,2,0.0
A_0922,A (Control),Blue Button,0,139.0416440568531,5,0.0
A_0923,A (Control),Blue Button,0,153.29099525868668,5,0.0
A_0924,A (Control),Blue Button,0,132.29455970785537,3,0.0
A_0925,A (Control),Blue Button,0,112.76227036144373,3,0.0
A_0926,A (Control),Blue Button,0,140.17721103608193,3,0.0
A_0927,A (Control),Blue Button,0,176.99645804685647,6,0.0
A_0928,A (Control),Blue Button,0,116.02098760852279,1,0.0
A_0929,A (Control),Blue Button,0,90.76412085988076,4,0.0
A_0930,A (Control),Blue Button,0,153.21242007860917,8,0.0
A_0931,A (Control),Blue Button,0,116.38856508139206,2,0.0
A_0932,A (Control),Blue Button,1,54.81991361957891,1,0.0
A_0933,A (Control),Blue Button,0,145.42265031451265,1,0.0
A_0934,A (Control),Blue Button,0,103.94015442138232,4,0.0
A_0935,A (Control),Blue Button,0,117.28400153087517,6,38.261129561778006
A_0936,A (Control),Blue Button,0,129.95940991707045,2,0.0
A_0937,A (Control),Blue Button,1,125.71499039337199,4,0.0
A_0938,A (Control),Blue Button,0,141.2835545141712,2,56.91195865423951
A_0939,A (Control),Blue Button,0,106.9354088829047,4,0.0
A_0940,A (Control),Blue Button,0,135.39317394528248,5,0.0
A_0941,A (Control),Blue Button,0,112.21359967248249,3,0.0
A_0942,A (Control),Blue Button,0,142.16431442662508,1,0.0
A_0943,A (Control),Blue Button,0,138.46102452039162,4,0.0
A_0944,A (Control),Blue Button,0,91.93683893866213,4,0.0
A_0945,A (Control),Blue Button,0,152.57946348525098,3,0.0
A_0946,A (Control),Blue Button,0,103.92109664657856,3,0.0
A_0947,A (Control),Blue Button,1,144.24173394843436,1,0.0
A_0948,A (Control),Blue Button,0,131.01861940204023,5,0.0
A_0949,A (Control),Blue Button,0,175.14551030385368,3,0.0
A_0950,A (Control),Blue Button,0,113.29602052884444,5,0.0
A_0951,A (Control),Blue Button,0,109.52049611645407,3,0.0
A_0952,A (Control),Blue Button,0,119.41741182336803,2,45.944499548582456
A_0953,A (Control),Blue Button,1,110.90460651497173,6,0.0
A_0954,A (Control),Blue Button,0,143.99825705826152,1,0.0
A_0955,A (Control),Blue Button,0,71.51068174690236,5,0.0
A_0956,A (Control),Blue Button,0,88.38952742560937,3,0.0
A_0957,A (Control),Blue Button,0,87.9659123526242,3,0.0
A_0958,A (Control),Blue Button,0,148.50922775920728,3,39.33045159575781
A_0959,A (Control),Blue Button,0,171.31840117745776,3,0.0
A_0960,A (Control),Blue Button,0,116.86652344387585,4,0.0
A_0961,A (Control),Blue Button,0,114.93534830429968,3,0.0
A_0962,A (Control),Blue Button,0,122.10156489339545,4,0.0
A_0963,A (Control),Blue Button,0,154.85634907824573,2,0.0
A_0964,A (Control),Blue Button,0,92.17940597428277,7,0.0
A_0965,A (Control),Blue Button,0,127.15106948204355,2,0.0
A_0966,A (Control),Blue Button,0,149.25592889347288,1,0.0
A_0967,A (Control),Blue Button,0,135.03282509819536,3,0.0
A_0968,A (Control),Blue Button,0,125.68744849796231,4,0.0
A_0969,A (Control),Blue Button,0,150.03138277701424,5,0.0
A_0970,A (Control),Blue Button,0,38.90303121002289,3,0.0
A_0971,A (Control),Blue Button,1,140.33625958592722,5,0.0
A_0972,A (Control),Blue Button,0,100.37772950617729,1,0.0
A_0973,A (Control),Blue Button,0,65.08101309430629,3,80.89767502606102
A_0974,A (Control),Blue Button,0,135.33607798574943,3,0.0
A_0975,A (Control),Blue Button,0,161.20975635488873,5,47.652839358152626
A_0976,A (Control),Blue Button,0,115.87654456116924,3,0.0
A_0977,A (Control),Blue Button,0,148.58623641608816,5,68.65203692518945
A_0978,A (Control),Blue Button,0,168.36834773965936,6,0.0
A_0979,A (Control),Blue Button,0,159.44743360752142,6,40.22167126202929
A_0980,A (Control),Blue Button,0,169.19893588114178,2,0.0
A_0981,A (Control),Blue Button,0,142.26382473215676,2,0.0
A_0982,A (Control),Blue Button,0,122.26300916704778,3,52.071176126263204
A_0983,A (Control),Blue Button,0,71.94102564308494,5,0.0
A_0984,A (Control),Blue Button,0,112.61812535610154,3,0.0
A_0985,A (Control),Blue Button,0,94.70260214051424,1,0.0
A_0986,A (Control),Blue Button,0,185.1282815249344,5,42.846853090342464
A_0987,A (Control),Blue Button,0,114.7234256270299,4,0.0
A_0988,A (Control),Blue Button,0,123.69614420353457,3,0.0
A_0989,A (Control),Blue Button,0,136.54456128121402,6,0.0
A_0990,A (Control),Blue Button,0,121.30807339117361,5,0.0
A_0991,A (Control),Blue Button,0,170.8515312129226,7,0.0
A_0992,A (Control),Blue Button,0,101.32051914796644,5,0.0
A_0993,A (Control),Blue Button,0,125.83822365711728,2,0.0
A_0994,A (Control),Blue Button,0,97.72588242905854,3,36.837739667665524
A_0995,A (Control),Blue Button,0,80.39932466337882,2,0.0
A_0996,A (Control),Blue Button,1,101.64692727284144,4,0.0
A_0997,A (Control),Blue Button,0,118.88889608854764,3,0.0
A_0998,A (Control),Blue Button,1,107.1209332644822,1,0.0
A_0999,A (Control),Blue Button,0,99.22737060378432,3,0.0
B_0000,B (Treatment),Green Button,0,115.70486966378988,4,0.0
B_0001,B (Treatment),Green Button,1,148.0953229080488,1,0.0
B_0002,B (Treatment),Green Button,0,171.69696555877698,3,46.93734593732434
B_0003,B (Treatment),Green Button,0,167.79085520674766,3,0.0
B_0004,B (Treatment),Green Button,0,99.8161705935278,1,0.0
B_0005,B (Treatment),Green Button,0,171.09768543939245,3,0.0
B_0006,B (Treatment),Green Button,0,126.091561954698,5,0.0
B_0007,B (Treatment),Green Button,0,151.82052442407655,6,52.87111114589679
B_0008,B (Treatment),Green Button,1,109.62597070267809,2,0.0
B_0009,B (Treatment),Green Button,0,138.97543758847215,3,51.85039057939713
B_0010,B (Treatment),Green Button,0,143.7842491211134,4,0.0
B_0011,B (Treatment),Green Button,0,93.43106582624972,4,0.0
B_0012,B (Treatment),Green Button,0,152.0314806576373,4,0.0
B_0013,B (Treatment),Green Button,0,172.68618021947282,5,0.0
B_0014,B (Treatment),Green Button,0,130.10985752091443,1,0.0
B_0015,B (Treatment),Green Button,0,173.08470766318436,3,0.0
B_0016,B (Treatment),Green Button,0,129.68858218333258,5,0.0
B_0017,B (Treatment),Green Button,0,158.7883668693053,6,0.0
B_0018,B (Treatment),Green Button,0,72.88004095336922,8,81.47109628662695
B_0019,B (Treatment),Green Button,0,202.72577782077698,3,98.54412442758013
B_0020,B (Treatment),Green Button,0,176.8728308668028,4,0.0
B_0021,B (Treatment),Green Button,0,127.03048588089699,3,51.646123301441975
B_0022,B (Treatment),Green Button,1,79.7815072539731,4,0.0
B_0023,B (Treatment),Green Button,0,143.0647943125537,4,0.0
B_0024,B (Treatment),Green Button,0,94.57008468193482,5,0.0
B_0025,B (Treatment),Green Button,0,147.45589905160966,3,39.88230176399286
B_0026,B (Treatment),Green Button,0,146.5238401365999,2,0.0
B_0027,B (Treatment),Green Button,0,108.6407112679433,5,0.0
B_0028,B (Treatment),Green Button,1,166.38707666120257,6,0.0
B_0029,B (Treatment),Green Button,0,157.55609167857287,1,0.0
B_0030,B (Treatment),Green Button,0,162.3230534440798,6,0.0
B_0031,B (Treatment),Green Button,0,135.24801570272908,6,0.0
B_0032,B (Treatment),Green Button,0,95.36532612641622,5,0.0
B_0033,B (Treatment),Green Button,0,162.38042362191186,3,53.82085297370114
B_0034,B (Treatment),Green Button,0,127.42960082419785,3,0.0
B_0035,B (Treatment),Green Button,1,96.08615599060526,4,0.0
B_0036,B (Treatment),Green Button,0,172.85710224728112,3,0.0
B_0037,B (Treatment),Green Button,0,193.78341057407027,3,0.0
B_0038,B (Treatment),Green Button,0,133.8450523885823,1,0.0
B_0039,B (Treatment),Green Button,0,195.45539232889217,6,0.0
B_0040,B (Treatment),Green Button,1,137.55681240111778,5,56.834900292472845
B_0041,B (Treatment),Green Button,0,124.34723468334217,6,0.0
B_0042,B (Treatment),Green Button,0,117.34716328280663,4,57.53487147121496
B_0043,B (Treatment),Green Button,0,180.83830742379678,6,0.0
B_0044,B (Treatment),Green Button,0,113.15597132114239,5,0.0
B_0045,B (Treatment),Green Button,0,155.58754067929965,3,0.0
B_0046,B (Treatment),Green Button,0,119.34341261834217,4,0.0
B_0047,B (Treatment),Green Button,0,122.11141064791784,2,0.0
B_0048,B (Treatment),Green Button,0,163.84699143114787,1,0.0
B_0049,B (Treatment),Green Button,0,124.3589683038981,5,0.0
B_0050,B (Treatment),Green Button,1,123.6657293762318,3,0.0
B_0051,B (Treatment),Green Button,0,166.7185315208946,7,0.0
B_0052,B (Treatment),Green Button,0,179.72712421020543,8,26.070794044198593
B_0053,B (Treatment),Green Button,0,153.05131449195852,7,0.0
B_0054,B (Treatment),Green Button,0,116.66644628252942,6,0.0
B_0055,B (Treatment),Green Button,0,120.70296201966778,1,0.0
B_0056,B (Treatment),Green Button,0,137.23762738472104,3,0.0
B_0057,B (Treatment),Green Button,0,143.9860417339184,2,0.0
B_0058,B (Treatment),Green Button,0,107.33975451608639,6,0.0
B_0059,B (Treatment),Green Button,0,155.2450623082362,6,0.0
B_0060,B (Treatment),Green Button,0,137.39437322990878,7,0.0
B_0061,B (Treatment),Green Button,0,86.96016707813237,2,0.0
B_0062,B (Treatment),Green Button,0,108.99005849109955,7,0.0
B_0063,B (Treatment),Green Button,0,120.88439713775341,1,0.0
B_0064,B (Treatment),Green Button,0,132.95998471245045,3,0.0
B_0065,B (Treatment),Green Button,0,187.89980627411188,3,0.0
B_0066,B (Treatment),Green Button,0,141.66879657190958,2,0.0
B_0067,B (Treatment),Green Button,1,111.4583870828385,2,0.0
B_0068,B (Treatment),Green Button,0,141.17766252060056,1,0.0
B_0069,B (Treatment),Green Button,0,125.14154307129134,3,0.0
B_0070,B (Treatment),Green Button,0,144.09323070693918,7,26.452851910394827
B_0071,B (Treatment),Green Button,0,151.25589523699722,7,0.0
B_0072,B (Treatment),Green Button,0,168.85845812227026,2,0.0
B_0073,B (Treatment),Green Button,0,134.31997812123927,1,0.0
B_0074,B (Treatment),Green Button,0,180.89089477279532,3,0.0
B_0075,B (Treatment),Green Button,1,160.42463455101336,6,0.0
B_0076,B (Treatment),Green Button,0,115.19169274525873,9,0.0
B_0077,B (Treatment),Green Button,0,196.87595864095698,2,44.311013771323104
B_0078,B (Treatment),Green Button,1,144.15584637156275,2,0.0
B_0079,B (Treatment),Green Button,0,111.61651388877742,4,0.0
B_0080,B (Treatment),Green Button,0,181.2815654344518,4,0.0
B_0081,B (Treatment),Green Button,0,193.17777238555647,2,60.1990951070875
B_0082,B (Treatment),Green Button,0,134.0752926158523,6,0.0
B_0083,B (Treatment),Green Button,0,120.8977927094833,4,0.0
B_0084,B (Treatment),Green Button,0,130.17350119129748,2,0.0
B_0085,B (Treatment),Green Button,0,155.0124883704956,6,0.0
B_0086,B (Treatment),Green Button,0,170.7799863408544,3,0.0
B_0087,B (Treatment),Green Button,0,150.97364526418005,3,70.84992923891541
B_0088,B (Treatment),Green Button,0,137.84824983720955,3,0.0
B_0089,B (Treatment),Green Button,0,176.94432956852398,5,0.0
B_0090,B (Treatment),Green Button,1,126.24057875455738,2,0.0
B_0091,B (Treatment),Green Button,0,163.8657414742734,6,0.0
B_0092,B (Treatment),Green Button,0,126.9342416461642,3,0.0
B_0093,B (Treatment),Green Button,0,147.06864282430502,3,0.0
B_0094,B (Treatment),Green Button,0,131.82024818586737,1,0.0
B_0095,B (Treatment),Green Button,0,133.4361388857213,4,0.0
B_0096,B (Treatment),Green Button,0,124.43317751105812,7,0.0
B_0097,B (Treatment),Green Button,1,172.65591287305944,4,0.0
B_0098,B (Treatment),Green Button,1,114.47807093296102,1,0.0
B_0099,B (Treatment),Green Button,0,114.27349692863616,1,0.0
B_0100,B (Treatment),Green Button,1,194.38781984366307,2,0.0
B_0101,B (Treatment),Green Button,0,162.3797318103213,4,73.18876872960325
B_0102,B (Treatment),Green Button,0,68.21681643659498,8,0.0
B_0103,B (Treatment),Green Button,1,119.1727553021087,3,0.0
B_0104,B (Treatment),Green Button,0,84.26429854826247,4,0.0
B_0105,B (Treatment),Green Button,1,108.38066058437286,3,0.0
B_0106,B (Treatment),Green Button,0,47.12158934544689,4,0.0
B_0107,B (Treatment),Green Button,0,131.1642918245696,2,0.0
B_0108,B (Treatment),Green Button,0,103.02562906348328,4,0.0
B_0109,B (Treatment),Green Button,1,136.67734719030028,3,0.0
B_0110,B (Treatment),Green Button,0,89.49660475128931,7,0.0
B_0111,B (Treatment),Green Button,0,137.3215318888171,3,0.0
B_0112,B (Treatment),Green Button,0,123.38234421263084,5,54.83648303494428
B_0113,B (Treatment),Green Button,0,177.05468302528067,3,0.0
B_0114,B (Treatment),Green Button,0,174.5179921288775,1,0.0
B_0115,B (Treatment),Green Button,0,156.98967688428792,6,0.0
B_0116,B (Treatment),Green Button,0,125.85481414148605,7,0.0
B_0117,B (Treatment),Green Button,0,190.5906510672882,5,0.0
B_0118,B (Treatment),Green Button,0,91.51501222048502,4,0.0
B_0119,B (Treatment),Green Button,0,95.70035837221744,1,0.0
B_0120,B (Treatment),Green Button,0,132.65407320310618,8,0.0
B_0121,B (Treatment),Green Button,0,198.11306704979134,4,0.0
B_0122,B (Treatment),Green Button,1,129.33451060763755,1,0.0
B_0123,B (Treatment),Green Button,0,129.8691331901401,3,0.0
B_0124,B (Treatment),Green Button,0,94.62651002886935,3,0.0
B_0125,B (Treatment),Green Button,0,161.4860283875706,3,0.0
B_0126,B (Treatment),Green Button,0,161.6889351212219,3,37.86639622023335
B_0127,B (Treatment),Green Button,0,157.0941056391975,3,0.0
B_0128,B (Treatment),Green Button,0,117.38182116027386,5,0.0
B_0129,B (Treatment),Green Button,0,115.21221048555584,9,0.0
B_0130,B (Treatment),Green Button,0,98.79257698866083,4,0.0
B_0131,B (Treatment),Green Button,0,137.34843004930613,1,0.0
B_0132,B (Treatment),Green Button,0,104.74859478020196,1,0.0
B_0133,B (Treatment),Green Button,0,102.03233785301992,3,0.0
B_0134,B (Treatment),Green Button,0,123.13665992650107,2,0.0
B_0135,B (Treatment),Green Button,0,121.30362709484194,3,84.131170152478
B_0136,B (Treatment),Green Button,1,119.93660119298525,1,69.4981062249912
B_0137,B (Treatment),Green Button,0,148.06044871152733,5,76.35386426530417
B_0138,B (Treatment),Green Button,0,137.2133384602078,4,0.0
B_0139,B (Treatment),Green Button,0,126.9316311456887,10,49.73427613791668
B_0140,B (Treatment),Green Button,1,140.1243619927215,4,0.0
B_0141,B (Treatment),Green Button,0,107.2372428490703,3,0.0
B_0142,B (Treatment),Green Button,0,137.947801469471,5,0.0
B_0143,B (Treatment),Green Button,0,139.21686979964974,2,0.0
B_0144,B (Treatment),Green Button,1,92.91468793799055,3,32.1811054048261
B_0145,B (Treatment),Green Button,0,162.87942512237015,4,0.0
B_0146,B (Treatment),Green Button,0,110.31985625364413,2,0.0
B_0147,B (Treatment),Green Button,0,137.5286743777802,1,0.0
B_0148,B (Treatment),Green Button,0,167.60352873498758,5,68.97595076456274
B_0149,B (Treatment),Green Button,0,160.91894921598833,6,0.0
B_0150,B (Treatment),Green Button,0,135.9613348799274,7,55.372308319372
B_0151,B (Treatment),Green Button,0,124.85002791930208,2,0.0
B_0152,B (Treatment),Green Button,0,161.5303334401159,5,0.0
B_0153,B (Treatment),Green Button,0,153.89145937864134,5,0.0
B_0154,B (Treatment),Green Button,0,117.68577943876436,7,0.0
B_0155,B (Treatment),Green Button,0,112.74297788395268,5,0.0
B_0156,B (Treatment),Green Button,0,76.97405491251206,4,0.0
B_0157,B (Treatment),Green Button,0,139.31289156714044,7,0.0
B_0158,B (Treatment),Green Button,0,132.68446313948485,9,0.0
B_0159,B (Treatment),Green Button,0,166.81335848999117,3,0.0
B_0160,B (Treatment),Green Button,0,145.05354261745026,5,0.0
B_0161,B (Treatment),Green Button,0,172.35841743683534,3,0.0
B_0162,B (Treatment),Green Button,0,115.47380161834721,1,0.0
B_0163,B (Treatment),Green Button,0,166.8682092670933,5,0.0
B_0164,B (Treatment),Green Button,0,120.19034138506966,3,0.0
B_0165,B (Treatment),Green Button,0,156.77268973018363,4,0.0
B_0166,B (Treatment),Green Button,0,94.15476500914059,6,0.0
B_0167,B (Treatment),Green Button,0,141.5837883822533,3,0.0
B_0168,B (Treatment),Green Button,1,79.42873763951452,4,63.857534781929175
B_0169,B (Treatment),Green Button,0,127.52015039363087,8,0.0
B_0170,B (Treatment),Green Button,1,147.32991182858157,6,77.73219498531417
B_0171,B (Treatment),Green Button,0,120.41288056552932,2,0.0
B_0172,B (Treatment),Green Button,1,105.58774639483292,3,0.0
B_0173,B (Treatment),Green Button,0,158.69131714028615,6,0.0
B_0174,B (Treatment),Green Button,0,132.10304188428614,1,0.0
B_0175,B (Treatment),Green Button,0,121.29202188314119,2,0.0
B_0176,B (Treatment),Green Button,0,136.17308579231974,4,0.0
B_0177,B (Treatment),Green Button,1,208.8267359744765,1,0.0
B_0178,B (Treatment),Green Button,0,167.29807979388323,2,0.0
B_0179,B (Treatment),Green Button,0,167.55206270925953,4,0.0
B_0180,B (Treatment),Green Button,1,147.1952969317862,7,0.0
B_0181,B (Treatment),Green Button,0,139.66158763216012,3,0.0
B_0182,B (Treatment),Green Button,0,67.90969592674834,3,0.0
B_0183,B (Treatment),Green Button,0,115.9885502990323,3,0.0
B_0184,B (Treatment),Green Button,1,121.54391643033071,6,0.0
B_0185,B (Treatment),Green Button,0,82.50302220666907,5,0.0
B_0186,B (Treatment),Green Button,0,102.59235787396786,4,0.0
B_0187,B (Treatment),Green Button,0,79.53657881416625,2,0.0
B_0188,B (Treatment),Green Button,0,133.92693260047358,5,0.0
B_0189,B (Treatment),Green Button,0,157.92544718376683,6,0.0
B_0190,B (Treatment),Green Button,1,165.9896865214812,2,0.0
B_0191,B (Treatment),Green Button,1,146.61396493821874,4,0.0
B_0192,B (Treatment),Green Button,0,108.02490244644007,2,0.0
B_0193,B (Treatment),Green Button,0,80.90217556144114,3,0.0
B_0194,B (Treatment),Green Button,0,85.80767641675794,6,65.17477409701242
B_0195,B (Treatment),Green Button,0,99.46848783687403,3,0.0
B_0196,B (Treatment),Green Button,0,110.1119284550011,1,0.0
B_0197,B (Treatment),Green Button,1,130.5270420562356,3,0.0
B_0198,B (Treatment),Green Button,0,106.60340189244488,7,0.0
B_0199,B (Treatment),Green Button,0,144.49132502271132,6,58.45897028340865
B_0200,B (Treatment),Green Button,0,128.49634192161477,1,0.0
B_0201,B (Treatment),Green Button,0,135.29527992874873,3,0.0
B_0202,B (Treatment),Green Button,0,166.92701547479373,7,0.0
B_0203,B (Treatment),Green Button,0,101.95351144238964,4,0.0
B_0204,B (Treatment),Green Button,1,146.72372819218631,3,0.0
B_0205,B (Treatment),Green Button,1,134.60874960266995,1,0.0
B_0206,B (Treatment),Green Button,0,125.66238413284853,6,0.0
B_0207,B (Treatment),Green Button,1,159.78717698424688,4,0.0
B_0208,B (Treatment),Green Button,0,159.6123963275962,6,0.0
B_0209,B (Treatment),Green Button,0,108.498257712324,6,0.0
B_0210,B (Treatment),Green Button,0,129.89950365197814,2,0.0
B_0211,B (Treatment),Green Button,0,142.87392711235384,5,0.0
B_0212,B (Treatment),Green Button,1,127.35581105536764,4,24.691097495014922
B_0213,B (Treatment),Green Button,0,151.38059730405834,6,0.0
B_0214,B (Treatment),Green Button,0,142.8733765014877,4,59.50571405436828
B_0215,B (Treatment),Green Button,0,186.31171472996834,4,0.0
B_0216,B (Treatment),Green Button,0,92.15218419396595,2,0.0
B_0217,B (Treatment),Green Button,0,131.57179228707287,5,0.0
B_0218,B (Treatment),Green Button,0,109.56192967765865,5,0.0
B_0219,B (Treatment),Green Button,0,151.91500875229323,3,45.25219309327318
B_0220,B (Treatment),Green Button,0,89.71918707872476,4,64.97508873452516
B_0221,B (Treatment),Green Button,0,144.6967558862968,5,0.0
B_0222,B (Treatment),Green Button,0,117.35864392224644,6,0.0
B_0223,B (Treatment),Green Button,0,114.44346774861161,5,0.0
B_0224,B (Treatment),Green Button,0,94.49805030086075,7,39.407129864185364
B_0225,B (Treatment),Green Button,1,121.97787350637184,5,0.0
B_0226,B (Treatment),Green Button,0,165.3660148481459,2,0.0
B_0227,B (Treatment),Green Button,0,134.29471686117458,7,0.0
B_0228,B (Treatment),Green Button,0,152.5750517004853,1,0.0
B_0229,B (Treatment),Green Button,0,181.6099710150557,5,0.0
B_0230,B (Treatment),Green Button,0,142.38515637503212,6,0.0
B_0231,B (Treatment),Green Button,0,119.35361198225446,4,82.97940398933468
B_0232,B (Treatment),Green Button,0,148.08306202511812,4,0.0
B_0233,B (Treatment),Green Button,0,119.75970790319982,4,0.0
B_0234,B (Treatment),Green Button,0,120.87616486767925,1,0.0
B_0235,B (Treatment),Green Button,0,92.44300161066843,6,0.0
B_0236,B (Treatment),Green Button,0,160.935209750363,3,0.0
B_0237,B (Treatment),Green Button,0,124.1919278818157,3,0.0
B_0238,B (Treatment),Green Button,0,140.09875088284414,5,0.0
B_0239,B (Treatment),Green Button,0,105.99306599901409,5,0.0
B_0240,B (Treatment),Green Button,0,147.20653363203323,3,0.0
B_0241,B (Treatment),Green Button,0,113.66564533221765,2,0.0
B_0242,B (Treatment),Green Button,0,131.03215579234893,3,0.0
B_0243,B (Treatment),Green Button,0,159.57912887469553,3,0.0
B_0244,B (Treatment),Green Button,0,157.1412607425108,4,0.0
B_0245,B (Treatment),Green Button,0,134.38315796952566,1,0.0
B_0246,B (Treatment),Green Button,0,85.49233108421188,6,0.0
B_0247,B (Treatment),Green Button,0,218.79869596169794,6,0.0
B_0248,B (Treatment),Green Button,0,183.8840511676478,5,0.0
B_0249,B (Treatment),Green Button,0,155.23489509687235,5,0.0
B_0250,B (Treatment),Green Button,0,113.91029411545281,3,0.0
B_0251,B (Treatment),Green Button,0,131.81941947234498,1,0.0
B_0252,B (Treatment),Green Button,0,119.78422796625753,1,0.0
B_0253,B (Treatment),Green Button,0,170.38796629469888,3,0.0
B_0254,B (Treatment),Green Button,0,142.35008094385134,1,0.0
B_0255,B (Treatment),Green Button,0,113.04341196592468,4,0.0
B_0256,B (Treatment),Green Button,0,121.8188572245061,1,0.0
B_0257,B (Treatment),Green Button,0,166.39326799195732,4,0.0
B_0258,B (Treatment),Green Button,0,179.80273971097338,5,0.0
B_0259,B (Treatment),Green Button,0,177.79328377761487,7,0.0
B_0260,B (Treatment),Green Button,0,156.19689782151136,7,41.52066354623871
B_0261,B (Treatment),Green Button,1,127.92650367352617,4,0.0
B_0262,B (Treatment),Green Button,0,44.23761289078463,3,0.0
B_0263,B (Treatment),Green Button,0,143.3204806666302,3,52.47878523392776
B_0264,B (Treatment),Green Button,0,134.9487947523652,5,0.0
B_0265,B (Treatment),Green Button,0,138.9194986969979,7,0.0
B_0266,B (Treatment),Green Button,0,136.5091257169298,2,0.0
B_0267,B (Treatment),Green Button,0,97.8646594654236,5,0.0
B_0268,B (Treatment),Green Button,0,150.60743959183318,7,0.0
B_0269,B (Treatment),Green Button,0,152.70205679289182,4,0.0
B_0270,B (Treatment),Green Button,0,154.10548589767046,2,31.30942138693697
B_0271,B (Treatment),Green Button,0,161.50415610005481,5,0.0
B_0272,B (Treatment),Green Button,0,151.91344605780546,5,0.0
B_0273,B (Treatment),Green Button,0,123.5191764769105,3,0.0
B_0274,B (Treatment),Green Button,1,133.01656825834948,8,0.0
B_0275,B (Treatment),Green Button,1,137.55149628309456,2,0.0
B_0276,B (Treatment),Green Button,1,138.01558457498533,4,0.0
B_0277,B (Treatment),Green Button,0,162.95009436720844,4,0.0
B_0278,B (Treatment),Green Button,1,153.02272508462974,6,0.0
B_0279,B (Treatment),Green Button,0,193.1656163079587,4,0.0
B_0280,B (Treatment),Green Button,0,196.7811314367708,1,0.0
