Shopper_ID,floor,lat,lng,x,y,seenTimestamp
Shopper_130,Concourse,37.78425925,-122.4068064,133.3856438,155.9833655,2017-05-31T21:56:03.000Z
Shopper_403,Floor 1,37.7315105,-122.3606498,-1076.117662,-6863.615227,2017-03-31T00:24:10.000Z
Shopper_403,Floor 3,37.78405319,-122.4070785,114.4201334,159.337428,2016-10-15T23:41:04.000Z
Shopper_409,Floor 2,37.75804795,-122.3835675,-440.6893679,-3347.66846,2016-12-29T00:25:06.000Z
Shopper_409,Floor 4,37.78435912,-122.4068379,148.0507928,179.2362854,2016-12-29T00:24:21.000Z
Shopper_15,Concourse,37.7843077,-122.4073905,100.5736489,195.7766736,2017-02-11T22:16:52.000Z
Shopper_565,Concourse,37.78401218,-122.407309,82.6560415,167.3388933,2017-03-06T00:47:36.000Z
Shopper_565,Floor 2,37.78397567,-122.4071633,100.7523459,160.1085315,2017-03-06T01:22:31.000Z
Shopper_393,Concourse,37.75107609,-122.3739416,-392.5495403,-4497.516116,2016-12-23T20:12:44.000Z
Shopper_345,Floor 3,37.78412476,-122.4072851,107.21724,177.7880986,2017-06-11T23:19:04.000Z
Shopper_74,Floor 2,37.78399891,-122.4072296,98.40916299,166.0307932,2017-02-10T20:41:40.000Z
Shopper_556,Floor 1,37.78405081,-122.4068886,119.8044885,147.5655882,2016-12-23T22:01:11.000Z
Shopper_556,Concourse,37.78465968,-122.4082329,75.21288049,275.5410943,2016-11-22T02:43:50.000Z
Shopper_14,Floor 4,37.74746744,-122.3740048,-754.9343772,-4751.255385,2017-01-10T00:15:37.000Z
Shopper_334,Floor 3,37.74713072,-122.3747409,-778.6876321,-4750.502794,2017-03-07T20:16:00.000Z
Shopper_334,Floor 3,37.78399106,-122.4072964,96.00965648,167.9830169,2017-03-07T20:24:35.000Z
Shopper_205,Concourse,37.78397901,-122.4071742,88.51750103,156.4106786,2017-04-30T01:45:55.000Z
Shopper_205,Floor 2,37.78391899,-122.4071074,99.84043931,152.1719374,2017-06-06T20:22:57.000Z
Shopper_205,Concourse,34.62014651,-112.1928264,393528.3077,-879438.8134,2017-04-30T00:31:31.000Z
Shopper_205,Concourse,37.78463814,-122.406411,187.6740638,161.6688386,2017-06-06T01:30:19.000Z
Shopper_205,Floor 1,37.78404339,-122.4071142,105.092731,160.8659764,2017-04-30T01:46:52.000Z
Shopper_359,Floor 2,35.03260113,-113.6172753,336433.302,-759050.0932,2017-05-20T18:07:06.000Z
Shopper_481,Floor 2,37.75560546,-122.3821977,-545.1316939,-3625.60283,2017-04-11T22:24:04.000Z
Shopper_344,Floor 4,37.76729756,-122.3923523,-312.5893798,-2057.216689,2017-01-24T21:59:39.000Z
Shopper_22,Floor 4,33.06110588,-107.1061422,567693.4331,-1326256.573,2016-11-15T23:29:46.000Z
Shopper_135,Floor 4,37.78421552,-122.4069239,131.3694609,173.44176,2017-02-08T21:45:29.000Z
Shopper_135,Concourse,37.78429447,-122.4067863,137.3888045,157.5364014,2017-05-03T20:43:01.000Z
Shopper_156,Concourse,31.42541997,-101.9516895,786239.8515,-1763132.053,2017-05-28T21:50:11.000Z
Shopper_296,Floor 3,34.62007452,-112.1928197,385847.3363,-882842.659,2017-02-19T03:23:25.000Z
Shopper_131,Concourse,37.78417036,-122.4070858,108.9630585,166.1334681,2017-01-24T00:22:46.000Z
Shopper_131,Concourse,37.77779861,-122.4007534,9.336216999,-728.7598615,2017-01-23T23:29:04.000Z
Shopper_131,Concourse,37.72096495,-122.3435469,-833.9387579,-8755.440332,2017-01-24T00:27:39.000Z
Shopper_131,Floor 3,37.74083854,-122.3686624,-895.6369329,-5622.468365,2017-01-24T00:36:33.000Z
Shopper_153,Concourse,32.38651388,-104.920272,675134.8452,-1504199.518,2016-12-29T20:26:50.000Z
Shopper_533,Floor 3,37.78413742,-122.4070659,121.8234233,165.1714799,2016-11-25T22:14:33.000Z
Shopper_533,Concourse,37.73158702,-122.3602734,-1054.382753,-6883.765672,2016-11-25T22:36:43.000Z
Shopper_533,Floor 4,37.76988221,-122.3945596,-243.6025057,-1717.607697,2016-12-27T03:12:56.000Z
Shopper_274,Floor 2,37.78441931,-122.4063647,185.3359223,146.1122425,2017-01-10T02:43:42.000Z
Shopper_274,Concourse,37.75823681,-122.3832111,-415.466266,-3359.270266,2017-01-10T02:56:06.000Z
Shopper_274,Floor 1,37.78393962,-122.4072065,91.22763754,158.3233256,2016-12-29T01:14:14.000Z
Shopper_270,Concourse,37.78399516,-122.4069953,100.9843168,146.6755592,2017-01-02T23:24:35.000Z
Shopper_270,Floor 4,36.40848116,-118.011886,161648.9827,-382318.2236,2017-01-03T23:53:05.000Z
Shopper_463,Floor 2,37.78400842,-122.4071477,104.2778657,161.7463446,2017-03-08T02:31:50.000Z
Shopper_337,Floor 4,36.27298114,-117.5103686,181782.7532,-424290.7602,2016-12-31T22:03:53.000Z
Shopper_58,Floor 2,37.77317452,-122.397544,-137.9847577,-1288.234357,2016-12-27T05:42:14.000Z
Shopper_58,Floor 4,35.08549443,-113.6632948,324488.3237,-757791.4668,2016-12-27T05:35:13.000Z
Shopper_58,Floor 4,33.01521201,-107.0653601,566566.2442,-1332386.26,2016-12-27T05:31:48.000Z
Shopper_121,Floor 1,34.63546888,-112.206461,393876.1566,-877382.5203,2017-02-13T20:55:36.000Z
Shopper_121,Concourse,37.78407842,-122.4072153,93.68400507,166.8216914,2016-12-27T00:58:08.000Z
Shopper_558,Floor 1,36.38490186,-117.8729984,175162.8017,-389870.883,2017-01-07T02:45:20.000Z
Shopper_489,Concourse,37.78398927,-122.4071285,92.18101253,154.4091172,2016-12-23T03:48:35.000Z
Shopper_228,Concourse,37.78404255,-122.4070146,103.463624,151.6227382,2017-05-14T02:36:09.000Z
Shopper_228,Floor 4,37.78167185,-122.4036384,132.0046952,-230.5169737,2017-05-14T00:13:33.000Z
Shopper_228,Floor 1,37.42442118,-121.2420221,45080.5811,-100069.8725,2017-05-14T02:33:59.000Z
Shopper_180,Floor 1,36.37128659,-117.8609579,174856.5398,-391691.3413,2016-12-28T22:36:24.000Z
Shopper_180,Concourse,37.78453914,-122.407852,89.69034498,242.5324331,2016-12-28T18:53:16.000Z
Shopper_180,Floor 4,37.78438038,-122.4064048,176.3985893,153.7601735,2016-12-28T22:34:50.000Z
Shopper_180,Floor 1,37.62805813,-121.9256601,18115.76087,-41842.54013,2016-12-28T23:07:03.000Z
Shopper_449,Floor 2,37.78398959,-122.4071171,104.7317955,158.3659461,2016-12-28T22:29:37.000Z
Shopper_449,Floor 4,37.63703626,-122.2770157,-3537.516981,-19429.14181,2016-12-28T20:12:08.000Z
Shopper_561,Concourse,37.78385199,-122.4070548,86.10098848,138.9929461,2016-12-23T00:45:01.000Z
Shopper_557,Concourse,37.78416761,-122.4060338,174.6471032,101.1561685,2016-10-27T23:16:28.000Z
Shopper_557,Concourse,37.78416761,-122.4060338,174.6471032,101.1561685,2016-12-27T01:25:37.000Z
Shopper_557,Floor 3,37.78396288,-122.4072876,94.33889648,165.2236094,2017-03-11T23:53:37.000Z
Shopper_268,Concourse,37.78416761,-122.4060338,174.6471032,101.1561685,2016-10-03T01:42:42.000Z
Shopper_268,Floor 2,37.76254838,-122.3877243,-350.5363667,-2735.040182,2016-11-21T01:31:33.000Z
Shopper_268,Floor 1,27.42370878,-88.91737117,1291082.514,-2882743.4,2017-03-11T01:16:37.000Z
Shopper_212,Floor 1,34.15042822,-110.7183644,449317.1152,-1007439.346,2017-04-03T22:15:28.000Z
Shopper_212,Floor 1,37.76096806,-122.3868387,-422.1667429,-2916.409332,2017-04-03T22:13:13.000Z
Shopper_49,Concourse,35.47190592,-114.9686566,285981.8661,-641038.8955,2017-04-14T03:31:10.000Z
Shopper_405,Concourse,34.80129846,-112.7832126,370653.8918,-828734.5435,2017-02-21T18:40:02.000Z
Shopper_213,Floor 1,37.78407041,-122.4070697,109.98295,160.2703253,2016-12-29T19:40:01.000Z
Shopper_35,Concourse,37.78405756,-122.4071378,96.9157305,160.3965386,2017-01-27T01:09:52.000Z
Shopper_197,Floor 1,35.42272911,-114.7564827,295451.3402,-657996.1447,2017-04-22T00:36:23.000Z
Shopper_388,Concourse,37.78410915,-122.4072017,96.93279002,168.4171995,2017-01-12T00:52:02.000Z
Shopper_388,Floor 2,37.78397919,-122.4071658,100.8681667,160.5425893,2017-01-09T19:06:55.000Z
Shopper_388,Concourse,37.66344182,-122.0171346,15133.63508,-33409.52435,2017-01-12T01:00:12.000Z
Shopper_388,Concourse,36.30172778,-117.6697154,181410.7127,-408980.9195,2017-01-11T00:31:26.000Z
Shopper_388,Floor 2,37.64661639,-121.9618503,17298.2028,-38142.00183,2017-01-12T01:00:24.000Z
Shopper_208,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2017-03-23T22:54:48.000Z
Shopper_386,Concourse,37.72099822,-122.3434272,-823.8506589,-8760.170783,2017-03-02T19:47:54.000Z
Shopper_260,Floor 4,37.78409567,-122.4070949,111.3457573,174.815319,2016-10-15T20:07:57.000Z
Shopper_260,Floor 2,37.78404473,-122.4071764,105.311685,166.388253,2017-04-01T00:57:20.000Z
Shopper_564,Floor 4,30.84742778,-100.0919538,824030.2928,-1938097.533,2017-05-23T00:01:14.000Z
Shopper_564,Floor 2,37.78400792,-122.4069737,115.1390663,150.9942778,2017-05-23T22:14:28.000Z
Shopper_216,Floor 2,37.76873758,-122.3576494,2015.627877,-4095.912608,2017-02-13T23:54:02.000Z
Shopper_564,Floor 2,34.48213441,-111.7462537,410766.5882,-917866.5226,2017-05-23T22:10:48.000Z
Shopper_564,Floor 1,37.78402868,-122.4069777,112.497039,151.2975593,2017-05-23T22:00:17.000Z
Shopper_387,Floor 3,34.60478275,-112.1793293,385483.5005,-884882.1657,2016-12-23T22:18:32.000Z
Shopper_198,Floor 2,37.7839609,-122.4072064,96.90377419,161.5887301,2016-12-23T03:49:52.000Z
Shopper_198,Concourse,37.78400272,-122.4071783,90.10956498,158.5395084,2016-12-23T04:02:45.000Z
Shopper_446,Floor 1,30.22739265,-97.92532714,945163.7852,-2105962.467,2017-02-26T21:52:45.000Z
Shopper_446,Floor 1,37.784096,-122.4071071,109.6364327,164.5984817,2017-02-26T20:14:25.000Z
Shopper_447,Floor 1,37.78396381,-122.4071452,96.95389908,156.4645339,2017-03-25T23:26:47.000Z
Shopper_447,Floor 3,34.16815848,-110.7335891,440961.5465,-1008982.593,2017-05-16T03:23:32.000Z
Shopper_431,Concourse,36.35754819,-117.849,174527.4084,-393519.2262,2017-01-22T21:18:17.000Z
Shopper_431,Concourse,37.78473182,-122.4066197,181.8958013,181.9448381,2017-01-23T00:09:45.000Z
Shopper_447,Floor 3,33.98736017,-110.1499043,463004.263,-1059440.612,2017-05-16T03:23:33.000Z
Shopper_95,Floor 1,33.96885566,-110.1337871,471794.899,-1057819.385,2017-04-06T20:20:23.000Z
Shopper_95,Floor 1,37.78406156,-122.4070672,109.453983,159.4125784,2017-04-06T21:37:54.000Z
Shopper_95,Floor 1,37.7840063,-122.4071326,101.0480917,159.0618594,2017-04-06T21:39:47.000Z
Shopper_95,Floor 2,37.78401774,-122.4072086,101.1910588,166.2318506,2017-04-06T22:04:17.000Z
Shopper_316,Floor 3,34.87761135,-112.9910869,356508.0834,-813027.4368,2016-11-20T23:28:52.000Z
Shopper_314,Floor 1,37.78400852,-122.4071034,103.0558425,157.4354329,2017-01-07T04:39:21.000Z
Shopper_314,Floor 3,37.78401249,-122.4070836,110.9056521,156.4549871,2017-01-07T04:39:32.000Z
Shopper_314,Floor 3,37.78391606,-122.4070562,105.0338057,147.1705011,2017-01-07T04:33:05.000Z
Shopper_209,Floor 4,37.78434996,-122.4068407,147.1527996,178.6973936,2017-01-28T22:25:30.000Z
Shopper_531,Floor 3,37.73129361,-122.3607569,-1154.727573,-6863.514711,2017-04-19T00:49:12.000Z
Shopper_531,Floor 1,37.78398181,-122.4069095,113.1167237,143.3856786,2017-04-09T00:10:48.000Z
Shopper_330,Floor 1,37.78376975,-122.4073998,65.88416482,156.7607504,2017-01-20T03:23:14.000Z
Shopper_330,Concourse,37.78399367,-122.4071937,88.43603144,158.7736946,2017-01-20T01:30:29.000Z
Shopper_84,Floor 4,37.78098903,-122.4034925,86.86682465,-292.8483244,2017-01-13T20:54:50.000Z
Shopper_406,Floor 1,27.59882305,-89.44407853,1271726.963,-2836437.851,2017-02-03T19:31:50.000Z
Shopper_524,Floor 1,37.78396958,-122.4071537,96.8701681,157.4457457,2017-03-13T22:58:13.000Z
Shopper_104,Concourse,37.78455841,-122.4077287,98.91089062,236.4736736,2017-01-28T02:05:42.000Z
Shopper_104,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2017-01-27T04:27:04.000Z
Shopper_104,Floor 2,37.78416058,-122.4069352,129.4464033,160.7213032,2017-01-31T02:45:48.000Z
Shopper_482,Floor 3,37.7839738,-122.407184,101.6302912,159.6497751,2016-11-23T03:54:29.000Z
Shopper_238,Floor 1,37.78423262,-122.4068601,135.7499346,160.2246992,2017-01-04T00:47:15.000Z
Shopper_238,Floor 1,37.78400792,-122.4071596,99.48257605,160.8532705,2017-01-07T20:04:49.000Z
Shopper_505,Floor 2,35.53918771,-115.1842408,277729.8094,-622430.0713,2017-01-30T20:16:10.000Z
Shopper_306,Floor 4,37.76372202,-122.3888996,-383.4488653,-2552.030212,2017-02-17T21:57:39.000Z
Shopper_10,Floor 4,37.78417487,-122.4070229,122.0550889,176.4761348,2017-01-10T22:45:25.000Z
Shopper_309,Floor 4,37.66162362,-122.2984593,-2908.686633,-16170.58466,2017-05-09T01:53:55.000Z
Shopper_299,Floor 3,37.78394018,-122.407139,101.7823228,154.2129619,2017-01-05T00:22:46.000Z
Shopper_299,Floor 2,37.76554958,-122.3909068,-316.1311827,-2301.228233,2017-01-05T00:23:52.000Z
Shopper_335,Concourse,37.78416761,-122.4060338,174.6471032,101.1561685,2017-01-07T23:40:42.000Z
Shopper_335,Concourse,37.78416761,-122.4060338,174.6471032,101.1561685,2017-01-08T00:00:34.000Z
Shopper_297,Floor 1,30.22721495,-97.92557305,945134.5376,-2105961.414,2017-02-13T22:24:50.000Z
Shopper_297,Floor 3,37.78415008,-122.4068467,136.4296066,152.5548612,2017-02-13T23:22:39.000Z
Shopper_132,Floor 1,31.97137278,-103.5748189,727093.5234,-1619932.414,2017-04-30T22:44:56.000Z
Shopper_132,Floor 1,37.76308031,-122.3881587,-340.3276768,-2667.719634,2017-04-30T23:19:05.000Z
Shopper_132,Floor 3,37.78004547,-122.393006,673.4702793,-1029.589277,2017-04-30T23:28:05.000Z
Shopper_132,Floor 3,37.73697558,-122.364863,-963.2321935,-6161.998608,2017-04-30T23:15:01.000Z
Shopper_32,Floor 1,37.78401372,-122.4070791,104.9798539,156.3551778,2017-01-22T02:05:03.000Z
Shopper_32,Concourse,37.78401299,-122.4071625,91.89884994,158.381912,2017-01-22T02:14:11.000Z
Shopper_71,Concourse,37.74967551,-122.3723292,-400.6377917,-4707.794545,2017-05-20T19:58:30.000Z
Shopper_144,Concourse,37.78429447,-122.4067863,137.3888045,157.5364014,2017-04-11T00:32:11.000Z
Shopper_144,Floor 1,37.78403769,-122.4070393,109.3406894,155.8040517,2017-04-11T00:52:21.000Z
Shopper_315,Floor 4,36.59186887,-118.5715095,141733.9411,-332975.4132,2017-01-29T23:17:09.000Z
Shopper_246,Floor 4,37.78439607,-122.4066557,162.1948043,170.7014783,2016-10-19T18:36:34.000Z
Shopper_286,Floor 4,35.77627696,-115.9471367,238646.4196,-560910.7903,2017-01-09T23:29:06.000Z
Shopper_538,Floor 1,32.99060489,-107.0382885,589514.4225,-1325925.23,2017-05-29T01:00:46.000Z
Shopper_500,Floor 1,37.74433475,-122.2780496,5097.355772,-10932.09934,2016-12-25T00:45:20.000Z
Shopper_500,Floor 1,37.7839959,-122.4071614,98.43821319,160.0062932,2017-04-24T21:37:27.000Z
Shopper_500,Floor 2,35.42255229,-114.7565414,295438.1123,-658005.1692,2017-04-24T21:25:43.000Z
Shopper_434,Floor 1,37.74303154,-122.3711017,-833.462678,-5306.955809,2017-04-10T00:51:53.000Z
Shopper_477,Concourse,37.78410478,-122.4070157,108.2416377,156.6232944,2016-12-23T22:00:02.000Z
Shopper_389,Concourse,37.78408285,-122.4069254,112.1940199,149.3222006,2017-05-23T00:35:11.000Z
Shopper_389,Floor 1,37.78408285,-122.4069254,119.9947104,152.3703193,2017-05-23T00:27:45.000Z
Shopper_401,Concourse,37.78401506,-122.4071774,91.12695619,159.4622131,2017-01-05T21:05:22.000Z
Shopper_401,Concourse,37.78405162,-122.4071483,95.79534638,160.5722074,2017-01-05T20:23:55.000Z
Shopper_69,Concourse,37.78404638,-122.4071848,93.10282617,162.4004384,2017-03-18T22:47:52.000Z
Shopper_560,Floor 4,37.73833811,-122.3659775,-984.3977607,-5965.257461,2017-04-06T20:58:24.000Z
Shopper_560,Floor 4,37.78462734,-122.4061794,209.8487585,158.8776199,2017-04-06T21:46:10.000Z
Shopper_371,Floor 2,37.76106521,-122.3867577,-405.5178718,-2912.105313,2016-11-02T23:18:03.000Z
Shopper_256,Concourse,37.78411679,-122.407034,108.0354759,158.697215,2016-11-21T03:17:21.000Z
Shopper_256,Floor 2,33.58589399,-108.8059968,525149.1039,-1169914.906,2016-11-24T04:23:31.000Z
Shopper_217,Floor 1,37.78400724,-122.4071255,101.5692838,158.6965365,2017-03-05T00:09:16.000Z
Shopper_225,Floor 4,37.69217948,-122.3256659,-2161.53921,-12086.09016,2017-02-25T01:18:34.000Z
Shopper_225,Floor 1,36.03333733,-116.8132717,214165.2596,-482976.458,2017-02-25T02:33:07.000Z
Shopper_225,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2017-01-21T20:09:37.000Z
Shopper_36,Concourse,37.78410782,-122.4071552,99.74153535,165.4505255,2017-03-24T20:00:23.000Z
Shopper_36,Floor 4,37.78460911,-122.4065079,188.1770816,178.040738,2016-12-23T21:40:13.000Z
Shopper_473,Floor 2,37.78398591,-122.4071715,101.0362029,161.4249329,2016-12-27T00:53:07.000Z
Shopper_96,Floor 2,37.78445373,-122.4066283,171.5050802,165.0669795,2017-01-01T22:40:09.000Z
Shopper_136,Floor 4,37.7843785,-122.40662,162.9983507,167.0986763,2017-02-15T04:00:28.000Z
Shopper_559,Floor 2,37.78402562,-122.4071656,104.5022021,164.2056691,2016-11-10T23:33:00.000Z
Shopper_92,Floor 1,37.78399497,-122.4071554,98.74242435,159.562422,2017-03-04T03:07:54.000Z
Shopper_92,Floor 3,37.78401684,-122.4072868,98.63167766,169.4117725,2017-03-04T02:58:09.000Z
Shopper_261,Floor 2,37.78414258,-122.4070587,120.305206,166.8990895,2017-04-23T20:56:32.000Z
Shopper_261,Floor 3,37.78396894,-122.4071228,105.0484283,155.4679255,2017-05-12T19:24:00.000Z
Shopper_107,Floor 4,34.84939244,-112.9658553,348709.1199,-819873.9794,2017-02-10T23:50:52.000Z
Shopper_430,Floor 2,34.34935705,-111.2788073,429707.5099,-957168.0175,2017-05-08T18:08:52.000Z
Shopper_490,Floor 2,37.78404464,-122.4072287,102.0266084,169.6024208,2016-12-31T03:51:15.000Z
Shopper_507,Floor 1,37.78429933,-122.4068293,142.8791863,163.6123981,2017-03-25T03:07:50.000Z
Shopper_507,Floor 2,37.78393501,-122.407164,97.54180564,156.9282401,2017-04-09T01:12:23.000Z
Shopper_52,Floor 1,37.78425024,-122.406838,138.5074958,160.2598591,2017-01-01T00:35:04.000Z
Shopper_108,Concourse,37.78409669,-122.4070273,106.8854641,156.6958604,2017-01-29T02:29:17.000Z
Shopper_554,Floor 1,36.20983373,-117.3066466,197005.5035,-438613.3589,2016-12-23T20:30:56.000Z
Shopper_554,Floor 1,37.78444432,-122.4064818,175.9378626,153.7176323,2016-12-30T03:07:13.000Z
Shopper_554,Floor 4,37.78442085,-122.4065149,172.8254982,163.8133686,2017-01-02T01:42:24.000Z
Shopper_280,Concourse,37.7842798,-122.4068856,130.0249534,162.487426,2016-11-28T03:56:52.000Z
Shopper_80,Floor 4,35.35219889,-114.6885955,282509.5532,-672786.1192,2017-05-29T21:31:18.000Z
Shopper_80,Concourse,37.78404629,-122.4070502,101.529399,154.1054798,2017-03-29T00:02:03.000Z
Shopper_80,Concourse,32.33388459,-104.873762,673948.9792,-1511234.446,2017-03-25T17:44:45.000Z
Shopper_249,Floor 1,37.69216779,-122.3256157,-1945.949657,-12138.89866,2016-12-26T19:05:38.000Z
Shopper_211,Concourse,33.58595019,-108.8062044,525127.3908,-1169901.053,2016-10-27T00:00:50.000Z
Shopper_64,Floor 1,37.78396587,-122.4070506,103.0395813,150.8048564,2017-03-29T21:46:58.000Z
Shopper_236,Concourse,37.78431789,-122.4068385,135.9442389,162.6054013,2017-03-03T20:21:44.000Z
Shopper_137,Floor 1,33.01496593,-107.0656472,589698.1049,-1322309.992,2017-04-13T03:30:27.000Z
Shopper_539,Concourse,37.78407756,-122.4070664,102.9486351,157.584433,2017-02-13T21:28:13.000Z
Shopper_545,Concourse,37.76643407,-122.3505803,2267.225193,-4718.311365,2017-01-07T23:56:02.000Z
Shopper_545,Floor 1,37.75012157,-122.2972434,4345.710106,-9291.803416,2017-01-08T00:07:05.000Z
Shopper_143,Floor 4,37.78447755,-122.406157,199.3523447,145.8089904,2016-10-29T18:52:46.000Z
Shopper_237,Floor 2,37.78400586,-122.4071262,105.4290416,160.2161523,2017-01-25T03:32:26.000Z
Shopper_237,Floor 2,37.78403289,-122.4070837,110.1959087,159.7429086,2017-02-01T02:21:59.000Z
Shopper_492,Floor 4,37.74564332,-122.3724249,-802.2600845,-4992.321562,2017-01-12T01:25:19.000Z
Shopper_25,Floor 1,35.95000082,-116.5468103,224366.4816,-505985.9972,2016-12-23T23:08:13.000Z
Shopper_546,Concourse,37.78418389,-122.4069412,119.0720076,158.3068402,2016-11-06T19:03:24.000Z
Shopper_483,Floor 1,37.78402841,-122.4071268,103.1359083,160.4554659,2017-04-29T03:03:35.000Z
Shopper_390,Concourse,37.75596379,-122.381489,-484.638475,-3645.458808,2016-12-26T19:28:45.000Z
Shopper_390,Floor 1,37.7839879,-122.4071449,98.84919175,158.3567059,2016-12-26T20:10:06.000Z
Shopper_24,Floor 4,37.78454715,-122.4065583,180.1640829,176.3698536,2017-01-13T01:51:25.000Z
Shopper_237,Floor 1,37.78395012,-122.4071252,97.13599784,154.1530846,2017-01-17T01:28:01.000Z
Shopper_237,Floor 3,37.78396529,-122.4071172,105.1099226,154.832257,2017-01-17T01:57:22.000Z
Shopper_237,Floor 3,37.78396438,-122.4071176,105.0128738,154.7862477,2017-01-17T01:56:36.000Z
Shopper_24,Floor 2,36.639188,-118.6976875,143311.1353,-318943.9816,2017-01-13T02:48:59.000Z
Shopper_158,Floor 2,37.78400349,-122.4070632,109.1920606,156.1485652,2017-04-23T02:34:07.000Z
Shopper_116,Floor 4,37.7841851,-122.4067975,136.74412,163.1499204,2017-02-28T21:05:48.000Z
Shopper_116,Floor 4,37.78436125,-122.4067095,156.1250868,171.3572003,2016-11-08T20:47:19.000Z
Shopper_281,Floor 2,37.78381592,-122.4073194,78.52881186,157.0566066,2016-10-11T02:43:42.000Z
Shopper_81,Floor 1,30.25365416,-98.012816,941728.6062,-2098494.868,2017-01-31T22:11:08.000Z
Shopper_548,Concourse,36.12489673,-117.0682975,205312.79,-460021.8223,2017-05-14T23:49:48.000Z
Shopper_499,Concourse,37.73682228,-122.359267,-583.5407931,-6530.743987,2017-01-01T01:31:42.000Z
Shopper_351,Floor 4,37.78459917,-122.4065265,186.2451601,178.4296629,2017-01-16T21:06:40.000Z
Shopper_399,Floor 3,37.78397629,-122.4071165,106.0219656,155.6493212,2017-01-05T03:00:06.000Z
Shopper_282,Concourse,35.77556871,-115.9444035,248509.1802,-556900.2893,2017-05-09T03:08:17.000Z
Shopper_321,Concourse,34.6357373,-112.2071,393848.5615,-877324.2947,2017-04-01T18:16:18.000Z
Shopper_352,Floor 2,37.78404014,-122.4071807,104.6821634,166.2913365,2016-10-11T22:18:21.000Z
Shopper_352,Floor 2,37.78397254,-122.4071475,101.499088,158.8856359,2017-05-03T21:34:10.000Z
Shopper_352,Floor 1,34.14654666,-110.6483403,453401.4642,-1012057.819,2017-05-03T21:26:04.000Z
Shopper_282,Concourse,37.78468498,-122.4065153,184.7849325,171.8068383,2017-05-09T03:19:19.000Z
Shopper_40,Floor 3,37.7839993,-122.4071035,108.6335238,156.6535333,2016-12-23T00:37:54.000Z
Shopper_40,Floor 3,37.7840161,-122.4070839,111.1730947,156.7545816,2016-10-14T22:07:56.000Z
Shopper_250,Floor 1,37.78410191,-122.4071311,108.5893217,166.5485704,2016-12-19T04:18:55.000Z
Shopper_44,Floor 2,37.78402005,-122.40713,106.2926279,161.57873,2017-02-03T00:11:57.000Z
Shopper_20,Floor 4,37.69220542,-122.3256349,-2157.577594,-12086.00931,2016-12-12T02:55:42.000Z
Shopper_441,Concourse,37.78452677,-122.4080321,77.44238012,252.6403824,2016-10-11T22:02:32.000Z
Shopper_351,Concourse,37.78402453,-122.4071672,92.50507027,159.5839514,2017-01-17T00:33:31.000Z
Shopper_202,Floor 2,37.78402872,-122.4072567,99.03509637,170.0608928,2016-11-21T22:46:34.000Z
Shopper_40,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2016-10-06T21:29:10.000Z
Shopper_499,Floor 4,37.78436125,-122.4067095,156.1250868,171.3572003,2016-12-04T02:20:36.000Z
Shopper_81,Floor 2,37.78401822,-122.4071345,105.869521,161.7082356,2017-01-31T22:26:24.000Z
Shopper_513,Floor 2,37.74305058,-122.3711073,-828.3162728,-5303.518596,2017-02-25T23:52:52.000Z
Shopper_281,Floor 2,37.78381592,-122.4073194,78.52881186,157.0566066,2016-10-11T02:35:05.000Z
Shopper_281,Floor 2,37.78403625,-122.4071436,106.7061771,163.6958818,2016-10-11T02:15:10.000Z
Shopper_514,Concourse,37.78473182,-122.4066197,181.8958013,181.9448381,2016-12-24T22:59:49.000Z
Shopper_514,Floor 1,37.78424242,-122.40695,130.8790595,166.5380122,2016-12-24T23:09:50.000Z
Shopper_168,Floor 1,37.78405863,-122.4071938,101.294469,166.9730157,2017-05-06T01:16:07.000Z
Shopper_563,Concourse,34.34917401,-111.2789745,429669.9237,-957175.8432,2016-12-02T03:19:16.000Z
Shopper_504,Concourse,37.76192134,-122.3848404,-230.5311587,-2966.910953,2017-01-23T02:54:32.000Z
Shopper_494,Floor 2,37.78398203,-122.4070338,109.3605761,152.6401764,2017-05-19T20:36:06.000Z
Shopper_407,Floor 3,37.78393366,-122.407228,95.74531623,159.2260622,2017-03-12T21:09:23.000Z
Shopper_222,Concourse,37.78414606,-122.4070262,110.8016093,160.5391827,2016-12-02T04:14:11.000Z
Shopper_222,Concourse,33.01504818,-107.0656009,589698.5995,-1322308.377,2016-12-02T03:40:09.000Z
Shopper_395,Floor 1,37.78408016,-122.4070604,111.326476,160.469935,2017-03-28T18:39:19.000Z
Shopper_219,Floor 3,37.7840169,-122.4070499,113.347361,154.7064426,2016-12-29T00:53:15.000Z
Shopper_219,Floor 2,37.7840386,-122.4071161,108.6133378,162.1886925,2017-01-21T00:08:18.000Z
Shopper_231,Floor 2,35.26501869,-114.2466169,315111.7394,-701884.0113,2017-05-16T02:51:35.000Z
Shopper_231,Concourse,37.78419222,-122.40694,119.7975125,158.8913362,2017-05-16T02:05:42.000Z
Shopper_162,Floor 4,37.72282457,-122.3526125,-1391.320191,-8010.926137,2017-03-07T01:36:54.000Z
Shopper_162,Floor 1,37.62119147,-121.8793448,20482.33689,-45238.07676,2017-03-07T23:04:24.000Z
Shopper_162,Floor 2,37.74636024,-122.2854127,4797.880547,-10316.68122,2017-03-07T22:26:27.000Z
